Rainfall - (MM), Year, Statistics, Country, ISO3
41.8455, 1958, Mar Average, Swaziland, SWZ
68.3533, 1958, Apr Average, Swaziland, SWZ
3.04477, 1958, May Average, Swaziland, SWZ
19.8585, 1958, Jun Average, Swaziland, SWZ
3.0345, 1958, Jul Average, Swaziland, SWZ
1.06251, 1958, Aug Average, Swaziland, SWZ
59.4686, 1958, Sep Average, Swaziland, SWZ
43.3154, 1958, Oct Average, Swaziland, SWZ
145.78, 1958, Nov Average, Swaziland, SWZ
145.566, 1958, Dec Average, Swaziland, SWZ
135.287, 1959, Jan Average, Swaziland, SWZ
85.5651, 1959, Feb Average, Swaziland, SWZ
70.0277, 1959, Mar Average, Swaziland, SWZ
9.4812, 1959, Apr Average, Swaziland, SWZ
68.5864, 1959, May Average, Swaziland, SWZ
1.79177, 1959, Jun Average, Swaziland, SWZ
14.3735, 1959, Jul Average, Swaziland, SWZ
6.05418, 1959, Aug Average, Swaziland, SWZ
56.2828, 1959, Sep Average, Swaziland, SWZ
67.9837, 1959, Oct Average, Swaziland, SWZ
71.9272, 1959, Nov Average, Swaziland, SWZ
125.898, 1959, Dec Average, Swaziland, SWZ
78.068, 1960, Jan Average, Swaziland, SWZ
157.338, 1960, Feb Average, Swaziland, SWZ
71.2226, 1960, Mar Average, Swaziland, SWZ
107.312, 1960, Apr Average, Swaziland, SWZ
9.95984, 1960, May Average, Swaziland, SWZ
4.29286, 1960, Jun Average, Swaziland, SWZ
7.1923, 1960, Jul Average, Swaziland, SWZ
20.7056, 1960, Aug Average, Swaziland, SWZ
57.8336, 1960, Sep Average, Swaziland, SWZ
72.9147, 1960, Oct Average, Swaziland, SWZ
142.585, 1960, Nov Average, Swaziland, SWZ
243.454, 1960, Dec Average, Swaziland, SWZ
52.4429, 1931, Jan Average, Sweden, SWE
26.2448, 1931, Feb Average, Sweden, SWE
23.6072, 1931, Mar Average, Sweden, SWE
35.3954, 1931, Apr Average, Sweden, SWE
57.2898, 1931, May Average, Sweden, SWE
57.1973, 1931, Jun Average, Sweden, SWE
94.2817, 1931, Jul Average, Sweden, SWE
101.176, 1931, Aug Average, Sweden, SWE
44.6038, 1931, Sep Average, Sweden, SWE
55.8052, 1931, Oct Average, Sweden, SWE
31.2241, 1931, Nov Average, Sweden, SWE
44.6061, 1931, Dec Average, Sweden, SWE
57.0154, 1932, Jan Average, Sweden, SWE
21.9885, 1932, Feb Average, Sweden, SWE
23.1438, 1932, Mar Average, Sweden, SWE
36.6537, 1932, Apr Average, Sweden, SWE
47.0947, 1932, May Average, Sweden, SWE
48.8172, 1932, Jun Average, Sweden, SWE
79.1349, 1932, Jul Average, Sweden, SWE
64.7349, 1932, Aug Average, Sweden, SWE
93.0423, 1932, Sep Average, Sweden, SWE
62.7724, 1932, Oct Average, Sweden, SWE
48.0972, 1932, Nov Average, Sweden, SWE
29.8368, 1932, Dec Average, Sweden, SWE
30.4932, 1933, Jan Average, Sweden, SWE
32.3688, 1933, Feb Average, Sweden, SWE
29.5981, 1933, Mar Average, Sweden, SWE
20.3397, 1933, Apr Average, Sweden, SWE
23.2638, 1933, May Average, Sweden, SWE
30.3006, 1933, Jun Average, Sweden, SWE
94.631, 1933, Jul Average, Sweden, SWE
63.4147, 1933, Aug Average, Sweden, SWE
41.0647, 1933, Sep Average, Sweden, SWE
65.1902, 1933, Oct Average, Sweden, SWE
27.0321, 1933, Nov Average, Sweden, SWE
30.2132, 1933, Dec Average, Sweden, SWE
39.1432, 1934, Jan Average, Sweden, SWE
50.1562, 1934, Feb Average, Sweden, SWE
39.3653, 1934, Mar Average, Sweden, SWE
36.8852, 1934, Apr Average, Sweden, SWE
35.4956, 1934, May Average, Sweden, SWE
45.2285, 1934, Jun Average, Sweden, SWE
77.3889, 1934, Jul Average, Sweden, SWE
82.9228, 1934, Aug Average, Sweden, SWE
65.2122, 1934, Sep Average, Sweden, SWE
85.8576, 1934, Oct Average, Sweden, SWE
59.5191, 1934, Nov Average, Sweden, SWE
53.7216, 1934, Dec Average, Sweden, SWE
47.9654, 1935, Jan Average, Sweden, SWE
57.7097, 1935, Feb Average, Sweden, SWE
19.2367, 1935, Mar Average, Sweden, SWE
47.7233, 1935, Apr Average, Sweden, SWE
27.9752, 1935, May Average, Sweden, SWE
81.1693, 1935, Jun Average, Sweden, SWE
77.0996, 1935, Jul Average, Sweden, SWE
42.7707, 1935, Aug Average, Sweden, SWE
95.1433, 1935, Sep Average, Sweden, SWE
98.8647, 1935, Oct Average, Sweden, SWE
53.5327, 1935, Nov Average, Sweden, SWE
70.7507, 1935, Dec Average, Sweden, SWE
68.8889, 1936, Jan Average, Sweden, SWE
24.6625, 1936, Feb Average, Sweden, SWE
26.5415, 1936, Mar Average, Sweden, SWE
48.678, 1936, Apr Average, Sweden, SWE
27.9146, 1936, May Average, Sweden, SWE
36.0252, 1936, Jun Average, Sweden, SWE
110.737, 1936, Jul Average, Sweden, SWE
87.9642, 1936, Aug Average, Sweden, SWE
30.8269, 1936, Sep Average, Sweden, SWE
41.3507, 1936, Oct Average, Sweden, SWE
46.8935, 1936, Nov Average, Sweden, SWE
48.6451, 1936, Dec Average, Sweden, SWE
28.9514, 1937, Jan Average, Sweden, SWE
43.8959, 1937, Feb Average, Sweden, SWE
45.1547, 1937, Mar Average, Sweden, SWE
28.5633, 1937, Apr Average, Sweden, SWE
46.5003, 1937, May Average, Sweden, SWE
63.4221, 1937, Jun Average, Sweden, SWE
53.5126, 1937, Jul Average, Sweden, SWE
40.9336, 1937, Aug Average, Sweden, SWE
111.227, 1937, Sep Average, Sweden, SWE
21.3458, 1937, Oct Average, Sweden, SWE
56.2044, 1937, Nov Average, Sweden, SWE
49.0576, 1937, Dec Average, Sweden, SWE
58.0111, 1938, Jan Average, Sweden, SWE
25.3357, 1938, Feb Average, Sweden, SWE
42.4561, 1938, Mar Average, Sweden, SWE
24.692, 1938, Apr Average, Sweden, SWE
55.4068, 1938, May Average, Sweden, SWE
77.9455, 1938, Jun Average, Sweden, SWE
85.9713, 1938, Jul Average, Sweden, SWE
60.8938, 1938, Aug Average, Sweden, SWE
54.2282, 1938, Sep Average, Sweden, SWE
82.84, 1938, Oct Average, Sweden, SWE
62.2557, 1938, Nov Average, Sweden, SWE
35.6377, 1938, Dec Average, Sweden, SWE
60.1939, 1939, Jan Average, Sweden, SWE
40.9227, 1939, Feb Average, Sweden, SWE
15.225, 1939, Mar Average, Sweden, SWE
38.9051, 1939, Apr Average, Sweden, SWE
25.6391, 1939, May Average, Sweden, SWE
66.9748, 1939, Jun Average, Sweden, SWE
98.9648, 1939, Jul Average, Sweden, SWE
51.5005, 1939, Aug Average, Sweden, SWE
42.0317, 1939, Sep Average, Sweden, SWE
23.3335, 1939, Oct Average, Sweden, SWE
61.5602, 1939, Nov Average, Sweden, SWE
37.1074, 1939, Dec Average, Sweden, SWE
29.1433, 1940, Jan Average, Sweden, SWE
25.0285, 1940, Feb Average, Sweden, SWE
37.9745, 1940, Mar Average, Sweden, SWE
23.0088, 1940, Apr Average, Sweden, SWE
24.1183, 1940, May Average, Sweden, SWE
33.3763, 1940, Jun Average, Sweden, SWE
73.1115, 1940, Jul Average, Sweden, SWE
106, 1940, Aug Average, Sweden, SWE
87.2125, 1940, Sep Average, Sweden, SWE
44.2531, 1940, Oct Average, Sweden, SWE
64.9545, 1940, Nov Average, Sweden, SWE
38.7775, 1940, Dec Average, Sweden, SWE
23.4524, 1941, Jan Average, Sweden, SWE
37.1519, 1941, Feb Average, Sweden, SWE
31.6732, 1941, Mar Average, Sweden, SWE
12.0638, 1941, Apr Average, Sweden, SWE
8.77889, 1941, May Average, Sweden, SWE
43.2787, 1941, Jun Average, Sweden, SWE
58.6174, 1941, Jul Average, Sweden, SWE
129.679, 1941, Aug Average, Sweden, SWE
62.2208, 1941, Sep Average, Sweden, SWE
42.8778, 1941, Oct Average, Sweden, SWE
25.0993, 1941, Nov Average, Sweden, SWE
53.4751, 1941, Dec Average, Sweden, SWE
22.5388, 1942, Jan Average, Sweden, SWE
22.172, 1942, Feb Average, Sweden, SWE
22.1591, 1942, Mar Average, Sweden, SWE
19.1784, 1942, Apr Average, Sweden, SWE
47.8243, 1942, May Average, Sweden, SWE
62.9127, 1942, Jun Average, Sweden, SWE
67.3308, 1942, Jul Average, Sweden, SWE
59.9729, 1942, Aug Average, Sweden, SWE
68.1342, 1942, Sep Average, Sweden, SWE
81.5454, 1942, Oct Average, Sweden, SWE
50.4188, 1942, Nov Average, Sweden, SWE
41.7525, 1942, Dec Average, Sweden, SWE
48.3287, 1943, Jan Average, Sweden, SWE
45.7745, 1943, Feb Average, Sweden, SWE
32.1806, 1943, Mar Average, Sweden, SWE
34.6295, 1943, Apr Average, Sweden, SWE
28.6468, 1943, May Average, Sweden, SWE
43.5258, 1943, Jun Average, Sweden, SWE
69.6709, 1943, Jul Average, Sweden, SWE
94.0018, 1943, Aug Average, Sweden, SWE
45.5131, 1943, Sep Average, Sweden, SWE
62.5684, 1943, Oct Average, Sweden, SWE
52.2271, 1943, Nov Average, Sweden, SWE
38.7388, 1943, Dec Average, Sweden, SWE
55.4773, 1944, Jan Average, Sweden, SWE
23.0775, 1944, Feb Average, Sweden, SWE
44.4348, 1944, Mar Average, Sweden, SWE
19.8511, 1944, Apr Average, Sweden, SWE
39.0659, 1944, May Average, Sweden, SWE
77.0863, 1944, Jun Average, Sweden, SWE
62.1583, 1944, Jul Average, Sweden, SWE
74.417, 1944, Aug Average, Sweden, SWE
88.7628, 1944, Sep Average, Sweden, SWE
42.6467, 1944, Oct Average, Sweden, SWE
87.1881, 1944, Nov Average, Sweden, SWE
77.2292, 1944, Dec Average, Sweden, SWE
54.2975, 1945, Jan Average, Sweden, SWE
40.3091, 1945, Feb Average, Sweden, SWE
37.1356, 1945, Mar Average, Sweden, SWE
49.1923, 1945, Apr Average, Sweden, SWE
48.3837, 1945, May Average, Sweden, SWE
66.969, 1945, Jun Average, Sweden, SWE
84.9694, 1945, Jul Average, Sweden, SWE
98.8732, 1945, Aug Average, Sweden, SWE
39.8665, 1945, Sep Average, Sweden, SWE
47.9381, 1945, Oct Average, Sweden, SWE
42.1076, 1945, Nov Average, Sweden, SWE
47.4329, 1945, Dec Average, Sweden, SWE
35.0914, 1946, Jan Average, Sweden, SWE
47.4597, 1946, Feb Average, Sweden, SWE
24.943, 1946, Mar Average, Sweden, SWE
39.0917, 1946, Apr Average, Sweden, SWE
24.3391, 1946, May Average, Sweden, SWE
93.6352, 1946, Jun Average, Sweden, SWE
51.7137, 1946, Jul Average, Sweden, SWE
75.8816, 1946, Aug Average, Sweden, SWE
108.18, 1946, Sep Average, Sweden, SWE
29.6536, 1946, Oct Average, Sweden, SWE
54.7041, 1946, Nov Average, Sweden, SWE
41.2721, 1946, Dec Average, Sweden, SWE
23.7491, 1947, Jan Average, Sweden, SWE
11.6012, 1947, Feb Average, Sweden, SWE
31.2413, 1947, Mar Average, Sweden, SWE
37.0925, 1947, Apr Average, Sweden, SWE
10.8613, 1947, May Average, Sweden, SWE
62.2844, 1947, Jun Average, Sweden, SWE
76.1265, 1947, Jul Average, Sweden, SWE
21.1158, 1947, Aug Average, Sweden, SWE
61.3104, 1947, Sep Average, Sweden, SWE
29.784, 1947, Oct Average, Sweden, SWE
57.1555, 1947, Nov Average, Sweden, SWE
59.8542, 1947, Dec Average, Sweden, SWE
57.6762, 1948, Jan Average, Sweden, SWE
22.2251, 1948, Feb Average, Sweden, SWE
37.8347, 1948, Mar Average, Sweden, SWE
28.3445, 1948, Apr Average, Sweden, SWE
59.1958, 1948, May Average, Sweden, SWE
50.5577, 1948, Jun Average, Sweden, SWE
59.5249, 1948, Jul Average, Sweden, SWE
93.2536, 1948, Aug Average, Sweden, SWE
59.4972, 1948, Sep Average, Sweden, SWE
51.7998, 1948, Oct Average, Sweden, SWE
40.0384, 1948, Nov Average, Sweden, SWE
39.1312, 1948, Dec Average, Sweden, SWE
60.7361, 1949, Jan Average, Sweden, SWE
30.6843, 1949, Feb Average, Sweden, SWE
28.4492, 1949, Mar Average, Sweden, SWE
43.0626, 1949, Apr Average, Sweden, SWE
60.8703, 1949, May Average, Sweden, SWE
47.0564, 1949, Jun Average, Sweden, SWE
57.6278, 1949, Jul Average, Sweden, SWE
70.4222, 1949, Aug Average, Sweden, SWE
33.7266, 1949, Sep Average, Sweden, SWE
70.7067, 1949, Oct Average, Sweden, SWE
66.0659, 1949, Nov Average, Sweden, SWE
77.2799, 1949, Dec Average, Sweden, SWE
38.4962, 1950, Jan Average, Sweden, SWE
38.9185, 1950, Feb Average, Sweden, SWE
27.0171, 1950, Mar Average, Sweden, SWE
68.1317, 1950, Apr Average, Sweden, SWE
33.4928, 1950, May Average, Sweden, SWE
64.2224, 1950, Jun Average, Sweden, SWE
84.6546, 1950, Jul Average, Sweden, SWE
50.5261, 1950, Aug Average, Sweden, SWE
71.5476, 1950, Sep Average, Sweden, SWE
55.3954, 1950, Oct Average, Sweden, SWE
70.5442, 1950, Nov Average, Sweden, SWE
53.2141, 1950, Dec Average, Sweden, SWE
35.571, 1951, Jan Average, Sweden, SWE
39.7922, 1951, Feb Average, Sweden, SWE
34.1525, 1951, Mar Average, Sweden, SWE
40.4843, 1951, Apr Average, Sweden, SWE
16.7054, 1951, May Average, Sweden, SWE
55.8194, 1951, Jun Average, Sweden, SWE
75.8396, 1951, Jul Average, Sweden, SWE
96.9452, 1951, Aug Average, Sweden, SWE
44.54, 1951, Sep Average, Sweden, SWE
17.1248, 1951, Oct Average, Sweden, SWE
68.4585, 1951, Nov Average, Sweden, SWE
57.5112, 1951, Dec Average, Sweden, SWE
34.5205, 1952, Jan Average, Sweden, SWE
38.3781, 1952, Feb Average, Sweden, SWE
20.4039, 1952, Mar Average, Sweden, SWE
36.6879, 1952, Apr Average, Sweden, SWE
35.0355, 1952, May Average, Sweden, SWE
86.2376, 1952, Jun Average, Sweden, SWE
69.9399, 1952, Jul Average, Sweden, SWE
80.0005, 1952, Aug Average, Sweden, SWE
68.0445, 1952, Sep Average, Sweden, SWE
56.6565, 1952, Oct Average, Sweden, SWE
49.635, 1952, Nov Average, Sweden, SWE
47.4042, 1952, Dec Average, Sweden, SWE
42.8832, 1953, Jan Average, Sweden, SWE
41.4508, 1953, Feb Average, Sweden, SWE
39.5297, 1953, Mar Average, Sweden, SWE
49.4836, 1953, Apr Average, Sweden, SWE
45.5711, 1953, May Average, Sweden, SWE
63.4751, 1953, Jun Average, Sweden, SWE
96.5956, 1953, Jul Average, Sweden, SWE
90.1394, 1953, Aug Average, Sweden, SWE
64.9148, 1953, Sep Average, Sweden, SWE
37.7078, 1953, Oct Average, Sweden, SWE
36.7488, 1953, Nov Average, Sweden, SWE
27.9387, 1953, Dec Average, Sweden, SWE
45.1032, 1954, Jan Average, Sweden, SWE
18.7215, 1954, Feb Average, Sweden, SWE
38.6912, 1954, Mar Average, Sweden, SWE
23.779, 1954, Apr Average, Sweden, SWE
33.4373, 1954, May Average, Sweden, SWE
72.0572, 1954, Jun Average, Sweden, SWE
94.2835, 1954, Jul Average, Sweden, SWE
99.7831, 1954, Aug Average, Sweden, SWE
80.2401, 1954, Sep Average, Sweden, SWE
53.2933, 1954, Oct Average, Sweden, SWE
44.4527, 1954, Nov Average, Sweden, SWE
65.3766, 1954, Dec Average, Sweden, SWE
39.4725, 1955, Jan Average, Sweden, SWE
33.06, 1955, Feb Average, Sweden, SWE
27.8218, 1955, Mar Average, Sweden, SWE
21.1453, 1955, Apr Average, Sweden, SWE
54.9515, 1955, May Average, Sweden, SWE
42.2601, 1955, Jun Average, Sweden, SWE
32.2728, 1955, Jul Average, Sweden, SWE
37.4203, 1955, Aug Average, Sweden, SWE
77.3575, 1955, Sep Average, Sweden, SWE
55.5596, 1955, Oct Average, Sweden, SWE
47.6289, 1955, Nov Average, Sweden, SWE
68.027, 1955, Dec Average, Sweden, SWE
48.931, 1956, Jan Average, Sweden, SWE
28.4146, 1956, Feb Average, Sweden, SWE
13.885, 1956, Mar Average, Sweden, SWE
24.9534, 1956, Apr Average, Sweden, SWE
22.2688, 1956, May Average, Sweden, SWE
84.5212, 1956, Jun Average, Sweden, SWE
67.1578, 1956, Jul Average, Sweden, SWE
87.481, 1956, Aug Average, Sweden, SWE
46.4355, 1956, Sep Average, Sweden, SWE
43.5669, 1956, Oct Average, Sweden, SWE
26.9951, 1956, Nov Average, Sweden, SWE
36.7211, 1956, Dec Average, Sweden, SWE
47.4851, 1957, Jan Average, Sweden, SWE
44.9332, 1957, Feb Average, Sweden, SWE
35.4929, 1957, Mar Average, Sweden, SWE
18.1616, 1957, Apr Average, Sweden, SWE
44.1466, 1957, May Average, Sweden, SWE
58.0471, 1957, Jun Average, Sweden, SWE
98.0118, 1957, Jul Average, Sweden, SWE
96.8884, 1957, Aug Average, Sweden, SWE
83.6823, 1957, Sep Average, Sweden, SWE
52.7438, 1957, Oct Average, Sweden, SWE
38.7966, 1957, Nov Average, Sweden, SWE
41.7761, 1957, Dec Average, Sweden, SWE
33.2468, 1958, Jan Average, Sweden, SWE
36.8734, 1958, Feb Average, Sweden, SWE
24.4664, 1958, Mar Average, Sweden, SWE
26.9749, 1958, Apr Average, Sweden, SWE
55.7545, 1958, May Average, Sweden, SWE
48.0189, 1958, Jun Average, Sweden, SWE
90.2447, 1958, Jul Average, Sweden, SWE
75.5853, 1958, Aug Average, Sweden, SWE
34.2262, 1958, Sep Average, Sweden, SWE
60.2163, 1958, Oct Average, Sweden, SWE
48.8881, 1958, Nov Average, Sweden, SWE
59.7894, 1958, Dec Average, Sweden, SWE
73.492, 1959, Jan Average, Sweden, SWE
23.1703, 1959, Feb Average, Sweden, SWE
30.9437, 1959, Mar Average, Sweden, SWE
47.6318, 1959, Apr Average, Sweden, SWE
36.2803, 1959, May Average, Sweden, SWE
35.3483, 1959, Jun Average, Sweden, SWE
53.119, 1959, Jul Average, Sweden, SWE
46.2569, 1959, Aug Average, Sweden, SWE
34.1725, 1959, Sep Average, Sweden, SWE
59.4149, 1959, Oct Average, Sweden, SWE
52.3285, 1959, Nov Average, Sweden, SWE
56.9808, 1959, Dec Average, Sweden, SWE
50.3121, 1960, Jan Average, Sweden, SWE
29.1317, 1960, Feb Average, Sweden, SWE
18.7602, 1960, Mar Average, Sweden, SWE
24.8892, 1960, Apr Average, Sweden, SWE
36.5655, 1960, May Average, Sweden, SWE
65.4544, 1960, Jun Average, Sweden, SWE
105.875, 1960, Jul Average, Sweden, SWE
124.541, 1960, Aug Average, Sweden, SWE
42.715, 1960, Sep Average, Sweden, SWE
47.4651, 1960, Oct Average, Sweden, SWE
81.5223, 1960, Nov Average, Sweden, SWE
60.6734, 1960, Dec Average, Sweden, SWE
125.077, 1931, Jan Average, Switzerland, CHE
127.352, 1931, Feb Average, Switzerland, CHE
130.477, 1931, Mar Average, Switzerland, CHE
94.7126, 1931, Apr Average, Switzerland, CHE
138.525, 1931, May Average, Switzerland, CHE
126.347, 1931, Jun Average, Switzerland, CHE
204.472, 1931, Jul Average, Switzerland, CHE
234.858, 1931, Aug Average, Switzerland, CHE
118.756, 1931, Sep Average, Switzerland, CHE
93.0908, 1931, Oct Average, Switzerland, CHE
76.9105, 1931, Nov Average, Switzerland, CHE
59.3617, 1931, Dec Average, Switzerland, CHE
89.8953, 1932, Jan Average, Switzerland, CHE
10.8703, 1932, Feb Average, Switzerland, CHE
110.321, 1932, Mar Average, Switzerland, CHE
120.449, 1932, Apr Average, Switzerland, CHE
231.309, 1932, May Average, Switzerland, CHE
137.348, 1932, Jun Average, Switzerland, CHE
228.453, 1932, Jul Average, Switzerland, CHE
104.432, 1932, Aug Average, Switzerland, CHE
99.3106, 1932, Sep Average, Switzerland, CHE
156.171, 1932, Oct Average, Switzerland, CHE
58.0109, 1932, Nov Average, Switzerland, CHE
56.1144, 1932, Dec Average, Switzerland, CHE
60.5522, 1933, Jan Average, Switzerland, CHE
74.2631, 1933, Feb Average, Switzerland, CHE
85.0298, 1933, Mar Average, Switzerland, CHE
83.8591, 1933, Apr Average, Switzerland, CHE
182.107, 1933, May Average, Switzerland, CHE
213.346, 1933, Jun Average, Switzerland, CHE
130.922, 1933, Jul Average, Switzerland, CHE
80.8938, 1933, Aug Average, Switzerland, CHE
135.565, 1933, Sep Average, Switzerland, CHE
147.563, 1933, Oct Average, Switzerland, CHE
110.66, 1933, Nov Average, Switzerland, CHE
40.1612, 1933, Dec Average, Switzerland, CHE
89.7401, 1934, Jan Average, Switzerland, CHE
22.3339, 1934, Feb Average, Switzerland, CHE
120.934, 1934, Mar Average, Switzerland, CHE
89.2144, 1934, Apr Average, Switzerland, CHE
62.2402, 1934, May Average, Switzerland, CHE
191.971, 1934, Jun Average, Switzerland, CHE
140.646, 1934, Jul Average, Switzerland, CHE
224.039, 1934, Aug Average, Switzerland, CHE
94.0505, 1934, Sep Average, Switzerland, CHE
104.435, 1934, Oct Average, Switzerland, CHE
111.521, 1934, Nov Average, Switzerland, CHE
114.332, 1934, Dec Average, Switzerland, CHE
76.4827, 1935, Jan Average, Switzerland, CHE
185.816, 1935, Feb Average, Switzerland, CHE
72.6396, 1935, Mar Average, Switzerland, CHE
175.585, 1935, Apr Average, Switzerland, CHE
138.447, 1935, May Average, Switzerland, CHE
109.777, 1935, Jun Average, Switzerland, CHE
98.7277, 1935, Jul Average, Switzerland, CHE
179.005, 1935, Aug Average, Switzerland, CHE
111.132, 1935, Sep Average, Switzerland, CHE
233.41, 1935, Oct Average, Switzerland, CHE
122.546, 1935, Nov Average, Switzerland, CHE
204.076, 1935, Dec Average, Switzerland, CHE
158.351, 1936, Jan Average, Switzerland, CHE
115.799, 1936, Feb Average, Switzerland, CHE
74.5671, 1936, Mar Average, Switzerland, CHE
168.638, 1936, Apr Average, Switzerland, CHE
112.694, 1936, May Average, Switzerland, CHE
159.896, 1936, Jun Average, Switzerland, CHE
238.155, 1936, Jul Average, Switzerland, CHE
98.0152, 1936, Aug Average, Switzerland, CHE
208.551, 1936, Sep Average, Switzerland, CHE
75.6785, 1936, Oct Average, Switzerland, CHE
74.1725, 1936, Nov Average, Switzerland, CHE
103.984, 1936, Dec Average, Switzerland, CHE
97.5363, 1937, Jan Average, Switzerland, CHE
174.677, 1937, Feb Average, Switzerland, CHE
184.608, 1937, Mar Average, Switzerland, CHE
135.445, 1937, Apr Average, Switzerland, CHE
119.175, 1937, May Average, Switzerland, CHE
164.813, 1937, Jun Average, Switzerland, CHE
121.639, 1937, Jul Average, Switzerland, CHE
149.24, 1937, Aug Average, Switzerland, CHE
182.335, 1937, Sep Average, Switzerland, CHE
90.4838, 1937, Oct Average, Switzerland, CHE
79.7121, 1937, Nov Average, Switzerland, CHE
91.4126, 1937, Dec Average, Switzerland, CHE
124.29, 1938, Jan Average, Switzerland, CHE
52.7752, 1938, Feb Average, Switzerland, CHE
36.4373, 1938, Mar Average, Switzerland, CHE
38.0327, 1938, Apr Average, Switzerland, CHE
126.347, 1938, May Average, Switzerland, CHE
174.833, 1938, Jun Average, Switzerland, CHE
207.929, 1938, Jul Average, Switzerland, CHE
208.766, 1938, Aug Average, Switzerland, CHE
122.636, 1938, Sep Average, Switzerland, CHE
81.5669, 1938, Oct Average, Switzerland, CHE
66.9102, 1938, Nov Average, Switzerland, CHE
100.072, 1938, Dec Average, Switzerland, CHE
121.487, 1939, Jan Average, Switzerland, CHE
41.4419, 1939, Feb Average, Switzerland, CHE
135.014, 1939, Mar Average, Switzerland, CHE
122.848, 1939, Apr Average, Switzerland, CHE
224.918, 1939, May Average, Switzerland, CHE
154.518, 1939, Jun Average, Switzerland, CHE
175.258, 1939, Jul Average, Switzerland, CHE
153.509, 1939, Aug Average, Switzerland, CHE
138.01, 1939, Sep Average, Switzerland, CHE
233.876, 1939, Oct Average, Switzerland, CHE
173.182, 1939, Nov Average, Switzerland, CHE
98.7435, 1939, Dec Average, Switzerland, CHE
72.8929, 1940, Jan Average, Switzerland, CHE
91.8598, 1940, Feb Average, Switzerland, CHE
